! Landmark Zmap grid file name:   .\DATA\NSLCU.dat
! Created/converted by Oasis Montaj, Geosoft Inc.
@.\DATA\NSLCU.dat  ,GRID,  4
        20,   1.0E+30,       ,     7,       1
       208,       435,  -630000.0000,   672000.0000,  2000000.0000,  2621000.0000,
        0.0000,        0.0000,        0.0000,
@
       -2181.0983887       -2357.8803711       -2547.0563965       -2739.4653320
       -2927.4235840       -3130.4985352       -3361.8986816       -3598.1728516
       -3817.2792969       -4008.0673828       -4181.8720703       -4335.5346680
       -4238.9663086       -3637.0222168       -2680.3503418       -1579.3284912
        -590.0898438         -68.7407227        -125.3556290        -252.7480469
        -322.2845154        -393.9996643        -466.2410583        -537.0668945
        -604.8818359        -668.4387817        -727.2033081        -781.9791870
        -835.6619263        -893.0110474        -958.4373169       -1033.7803955
       -1117.4976807       -1206.5294189       -1298.4405518       -1391.9991455
       -1484.3729248       -1588.9036865       -1713.2978516       -1824.2874756
       -1951.3699951       -2060.2336426       -2163.7209473       -2268.4377441
       -2356.5534668       -2411.8735352       -2428.0214844       -2414.1618652
       -2378.8208008       -2310.8571777       -2200.5214844       -2072.9731445
       -1982.2210693       -1951.5850830       -1945.3774414       -1941.7282715
       -1957.3504639       -2010.9503174       -2107.7641602       -2245.1696777
       -2413.6760254       -2598.1252441       -2787.0761719       -2975.9799805
       -3161.8627930       -3339.6772461       -3502.9367676       -3645.2189941
       -3761.8188477       -3851.2673340       -3915.2871094       -3957.9641113
       -3984.4787598       -3999.6694336       -4006.7185059       -4007.5749512
       -4004.6406250       -4000.9045410       -3998.9106445       -4000.1999512
       -4005.5383301       -4015.6225586       -4031.5786133       -4054.8271484
       -4086.3422852       -4125.7861328       -4173.1630859       -4231.5732422
      -12862.6787109      -12668.1669922      -12524.9033203      -12475.2431641
      -12459.2148438      -12466.3183594      -12521.0263672      -12640.8164063
      -12905.5898438      -13349.2695313      -13989.9472656      -14733.3613281
      -15384.4570313      -15743.3056641      -15738.6806641      -15452.5175781
      -15022.3417969      -14530.8085938      -14022.7304688      -13533.2812500
      -13083.0820313      -12677.0205078      -12283.2607422      -11785.8720703
      -11055.2714844      -10150.1093750       -9309.9609375       -8689.1376953
       -8210.9248047       -7781.9204102       -7380.5986328       -7014.3745117
       -6688.2890625       -6403.0419922       -6160.8071289       -5951.4565430
       -5743.7158203       -5509.8320313       -5254.8906250       -4993.2856445
       -4733.1313477       -4480.4790039       -4235.5249023       -3998.6335449
       -3773.6582031       -3561.6152344       -3359.8073730       -3164.5690918
       -2976.8222656       -2797.9987793       -2628.5385742       -2468.4462891
       -2317.0952148       -2171.9040527       -2030.1734619       -1903.1505127
       -1789.7276611       -1652.0434570       -1508.1252441       -1354.3485107
       -1208.7943115       -1078.4356689        -976.8619995        -899.0641479
        -852.7892456        -826.9328003        -807.1401367        -779.8538208
        -753.2802734        -735.9202271        -720.5205078        -695.0553589
        -685.9643555        -685.6005859        -682.4801636        -678.9016724
        -675.3512573        -670.8486328        -664.4855347        -656.2167969
        -645.0294800        -628.0126953        -604.6008911        -581.9031372
        -562.6712036        -549.1186523        -546.9788208        -558.4890747
        -586.2672729        -628.4695435        -677.2587891        -731.7716675
        -794.2695313        -839.3102417        -878.5462036        -918.5838013
        -955.7744141        -989.9861450       -1024.9205322       -1051.7797852
       -1055.8525391       -1069.2445068       -1088.4583740       -1109.6334229
       -1135.3914795       -1163.2553711       -1210.6058350       -1299.4141846
       -1392.4698486       -1502.1790771       -1613.0540771       -1661.4254150
       -1688.5303955       -1698.9290771       -1704.2237549       -1729.8980713
       -1764.6193848       -1806.9730225       -1866.3383789       -1964.0982666
       -2094.8684082       -2255.6789551       -2444.1142578       -2657.5947266
       -2893.3024902       -3126.0075684       -3372.6447754       -3609.1877441
       -3822.8542480       -4018.8212891       -4180.9921875       -4312.5166016
       -4442.8286133       -4457.7084961       -4049.5969238       -3117.5339355
       -1894.3031006        -725.6878052        -110.7167969        -154.8292694
        -282.5180664        -349.9256287        -418.1062927        -486.0281677
        -551.6349487        -612.9916992        -669.1772461        -720.5558472
        -768.8406372        -816.9464722        -868.4246216        -925.2122192
        -986.5475464       -1050.3677979       -1115.0841064       -1180.3902588
       -1248.1856689       -1321.7880859       -1425.6219482       -1585.7988281
       -1773.0156250       -1987.9339600       -2181.8791504       -2362.8051758
       -2533.5014648       -2667.8054199       -2750.1259766       -2778.4118652
       -2752.8518066       -2667.4636230       -2518.4895020       -2330.2160645
       -2150.7539063       -2004.5214844       -1900.1556396       -1855.9578857
       -1870.3868408       -1915.1373291       -1993.3199463       -2123.1342773
       -2296.8903809       -2491.9086914       -2689.8142090       -2883.3322754
       -3072.2775879       -3255.7946777       -3429.1713867       -3585.5031738
       -3718.3352051       -3823.5920410       -3900.6770020       -3952.4692383
       -3984.7641602       -4003.9294434       -4013.8325195       -4015.8085938
       -4011.9326172       -4006.3835449       -4003.0295410       -4003.9543457
       -4009.6293945       -4020.3889160       -4037.3852539       -4062.2839355
       -4096.4370117       -4140.0747070       -4191.8261719       -4249.2988281
      -12967.1650391      -12816.5888672      -12707.4306641      -12656.5830078
      -12633.0263672      -12630.8583984      -12688.8515625      -12841.4755859
      -13069.4267578      -13463.2783203      -14012.1425781      -14629.0644531
      -15177.7812500      -15486.7822266      -15485.0410156      -15261.6582031
      -14924.2509766      -14536.9091797      -14141.2861328      -13765.0468750
      -13420.1025391      -13097.8466797      -12760.4443359      -12318.0654297
      -11659.4697266      -10813.2656250       -9985.8730469       -9304.0097656
       -8730.4648438       -8197.8173828       -7696.9121094       -7245.6362305
       -6850.3872070       -6513.1113281       -6233.2436523       -5992.8686523
       -5756.6757813       -5501.5625000       -5229.8266602       -4961.0136719
       -4703.6674805       -4455.6137695       -4216.2817383       -3984.7482910
       -3760.5012207       -3548.6718750       -3348.4426270       -3155.0043945
       -2968.2392578       -2789.9733887       -2620.4184570       -2460.0573730
       -2308.1267090       -2163.3156738       -2022.8941650       -1889.7095947
       -1777.9155273       -1665.2113037       -1518.5462646       -1375.6796875
       -1240.4039307       -1102.0792236        -983.2252808        -910.7200317
        -874.9099731        -851.3190308        -824.9679565        -798.9601440
        -777.0991211        -760.6406250        -750.5167847        -746.1369019
        -743.2404175        -741.2815552        -741.1047974        -742.6442261
        -745.3593750        -747.6941528        -747.5275269        -744.2234497
        -738.4641724        -734.8615112        -738.9121094        -724.5742188
        -708.0678711        -702.2849731        -704.5221558        -720.6980591
        -750.8014526        -790.9275513        -843.7021484        -911.8678589
        -969.9000854       -1023.9923706       -1062.7613525       -1096.6544189
       -1133.8912354       -1175.2823486       -1210.3980713       -1226.5172119
       -1244.2398682       -1255.1317139       -1276.0367432       -1299.3328857
       -1316.0618896       -1342.1580811       -1397.2448730       -1477.6838379
       -1588.2086182       -1661.4836426       -1705.4520264       -1738.5179443
       -1743.5993652       -1738.4356689       -1734.2569580       -1743.4377441
       -1765.5270996       -1786.0979004       -1835.9450684       -1913.2426758
       -2019.7406006       -2169.7629395       -2379.0434570       -2646.2192383
       -2934.0498047       -3228.0493164       -3461.6945801       -3636.8811035
       -3811.1862793       -4012.2062988       -4196.6459961       -4327.7153320
       -4411.5883789       -4501.7963867       -4581.7978516       -4245.1835938
       -3184.3735352       -1849.8369141        -651.6435547         -46.7178650
        -113.6601563        -283.6401367        -366.4319763        -433.0149841
        -497.7491760        -558.5154419        -613.3713989        -661.7278442
        -704.6350708        -744.3977661        -783.0903320        -822.2210083
        -862.0952148        -902.2903442        -942.6557617        -983.2519531
       -1024.5660400       -1071.9842529       -1146.3624268       -1300.9611816
       -1574.2817383       -1888.4934082       -2172.2363281       -2434.3476563
       -2690.4636230       -2916.0500488       -3079.1037598       -3166.9182129
       -3177.9982910       -3114.3061523       -2978.2683105       -2772.4414063
       -2498.0761719       -2167.7717285       -1867.7550049       -1741.1680908
       -1784.1126709       -1851.4256592       -1899.0361328       -1994.4027100
       -2164.5102539       -2373.2868652       -2586.8879395       -2793.0761719
       -2990.8857422       -3182.2207031       -3365.8217773       -3535.8481445
       -3684.4948730       -3805.0439453       -3893.8942871       -3952.2116699
       -3986.6103516       -4006.6730957       -4018.3505859       -4022.0014648
       -4018.3388672       -4011.6203613       -4007.1462402       -4007.3083496
       -4012.1555176       -4021.7961426       -4037.6738281       -4062.1225586
       -4097.3466797       -4144.2812500       -4199.7529297       -4256.2006836
      -13082.0380859      -12975.8798828      -12893.8720703      -12848.1181641
      -12821.3964844      -12827.5048828      -12891.8007813      -13017.0244141
      -13230.5458984      -13547.8632813      -13977.3535156      -14454.5234375
      -14869.8681641      -15113.7470703      -15140.4355469      -14996.8906250
      -14755.3730469      -14468.4912109      -14171.1152344      -13885.8535156
      -13617.8701172      -13348.8466797      -13034.0087891      -12605.3115234
      -12006.6533203      -11271.5625000      -10520.0224609       -9828.9345703
       -9184.8203125       -8560.9130859       -7969.7128906       -7436.0439453
       -6972.7480469       -6579.5146484       -6251.4550781       -5972.1787109
       -5708.6816406       -5437.2465820       -5163.9829102       -4899.2416992
       -4646.5288086       -4407.0590820       -4177.7001953       -3955.0642090
       -3740.2993164       -3532.9155273       -3332.8947754       -3140.0722656
       -2955.0048828       -2778.4355469       -2610.4724121       -2451.0124512
       -2299.5451660       -2154.0961914       -2012.8614502       -1877.8521729
       -1753.9727783       -1640.6409912       -1529.3293457       -1389.1147461
       -1259.1905518       -1138.5283203       -1032.3719482        -960.0122070
        -922.8761597        -899.1072388        -876.1331177        -853.5696411
        -833.7199097        -818.6030273        -808.3356323        -802.4182739
        -799.9558716        -800.6474609        -804.4099731        -811.5999146
        -820.6057739        -827.3375854        -840.7116089        -866.2324219
        -882.6746216        -904.5281372        -925.6546021        -956.3837891
        -967.4329224        -971.1067505        -984.4212036        -998.1715698
       -1005.1511841       -1023.3284302       -1054.4604492       -1092.7589111
       -1139.8504639       -1171.0268555       -1199.0786133       -1231.6905518
       -1266.3353271       -1301.3209229       -1338.9532471       -1374.2835693
       -1394.7841797       -1428.2871094       -1465.2030029       -1493.7325439
       -1515.1260986       -1529.2510986       -1571.0769043       -1652.8043213
       -1707.6262207       -1750.7338867       -1773.4300537       -1778.5587158
       -1781.5484619       -1779.6091309       -1780.6221924       -1785.6759033
       -1777.9316406       -1787.1365967       -1817.2456055       -1861.8358154
       -1934.6206055       -2057.4455566       -2245.6259766       -2518.9213867
       -2888.3916016       -3259.2126465       -3527.3225098       -3696.9887695
       -3852.0319824       -4043.8010254       -4236.5332031       -4375.7319336
       -4456.7031250       -4492.8535156       -4525.9091797       -4550.9345703
       -4161.9892578       -3079.4855957       -1964.0889893       -1102.3450928
        -393.3873596        -142.6253204        -263.8681641        -377.5423279
        -444.7832031        -507.6878357        -563.4328003        -610.3596802
        -648.7744141        -680.4767456        -708.0878906        -732.9207153
        -755.5505981        -776.7612305        -797.6096802        -818.5719604
        -838.9648438        -864.8991089        -930.8698120       -1109.7342529
       -1440.7496338       -1845.6990967       -2219.2717285       -2528.0295410
       -2838.9797363       -3142.0485840       -3389.2956543       -3553.1081543
       -3623.4890137       -3609.3459473       -3527.7041016       -3374.9782715
       -3100.2597656       -2655.3657227       -2127.0639648       -1783.9953613
       -1770.9415283       -1856.1367188       -1870.2454834       -1903.9071045
       -2039.8087158       -2250.9641113       -2480.0725098       -2701.3217773
       -2912.5554199       -3115.9020996       -3311.8149414       -3496.2902832
       -3661.2963867       -3797.7639160       -3898.6091309       -3961.5993652
       -3993.3950195       -4008.6701660       -4018.2878418       -4022.2541504
       -4019.6281738       -4014.0578613       -4009.6264648       -4008.6777344
       -4011.3635254       -4017.9370117       -4030.4223633       -4052.0368652
       -4086.0334473       -4134.2172852       -4191.5053711       -4245.1196289
      -13202.0976563      -13129.7509766      -13075.5283203      -13034.9746094
      -13008.6572266      -13010.5654297      -13070.4384766      -13190.0146484
      -13351.0439453      -13595.6328125      -13924.6933594      -14277.5273438
      -14578.4980469      -14758.5517578      -14791.4462891      -14705.7968750
      -14548.5507813      -14355.3056641      -14149.6884766      -13947.9931641
      -13751.9931641      -13539.5136719      -13263.6904297      -12868.1093750
      -12324.3798828      -11664.2685547      -10959.3818359      -10254.9619141
       -9551.1044922       -8848.6914063       -8176.0424805       -7569.2290039
       -7046.3061523       -6607.0258789       -6239.0273438       -5923.8867188
       -5637.9877930       -5361.9013672       -5092.0019531       -4830.8969727
       -4580.8896484       -4343.4506836       -4120.2773438       -3909.0900879
       -3705.6594238       -3510.8508301       -3320.2497559       -3128.4357910
       -2941.9733887       -2765.0632324       -2597.4257813       -2438.8500977
       -2288.1796875       -2143.6235352       -2003.3402100       -1865.1168213
       -1742.8575439       -1638.4644775       -1511.2595215       -1397.6843262
       -1272.9584961       -1152.8538818       -1057.3330078        -999.6430664
        -969.3377075        -948.9560547        -929.2548828        -909.8022461
        -892.7612305        -879.4059448        -870.2576294        -864.9044800
        -863.3650513        -865.7846680        -871.8403320        -879.7615356
        -898.3583984        -938.1782227        -974.4855347        -999.1357422
       -1024.5306396       -1045.2352295       -1082.3725586       -1109.2283936
       -1137.2947998       -1166.9993896       -1193.1270752       -1210.2493896
       -1228.3023682       -1245.2001953       -1271.6468506       -1301.6535645
       -1318.7685547       -1334.4974365       -1356.3780518       -1382.2178955
       -1410.8337402       -1440.5015869       -1467.5219727       -1492.9442139
       -1521.7014160       -1550.6383057       -1580.4643555       -1617.7286377
       -1653.5758057       -1681.3116455       -1708.6175537       -1743.6064453
       -1782.4364014       -1793.6114502       -1799.2744141       -1809.7988281
       -1813.5034180       -1817.1070557       -1828.4367676       -1815.7364502
       -1810.6463623       -1804.0355225       -1808.6333008       -1825.1202393
       -1862.2071533       -1938.1510010       -2072.1931152       -2313.2321777
       -2687.5849609       -3124.9265137       -3515.9731445       -3784.9638672
       -3987.9248047       -4187.4287109       -4345.5092773       -4442.6406250
       -4504.3037109       -4535.9926758       -4530.1586914       -4515.8911133
       -4530.2934570       -4354.7290039       -3692.9594727       -2798.6818848
       -1832.7481689        -752.9736328        -168.6261444        -247.3950195
        -387.3442383        -455.4715271        -515.7122192        -564.7983398
        -601.9772339        -629.0338745        -648.2882690        -661.9920044
        -671.5823364        -678.6215820        -685.3593750        -693.8976440
        -706.4931641        -733.0100708        -813.0631714       -1020.8398438
       -1401.9586182       -1869.2637939       -2271.0615234       -2631.5737305
       -2975.4284668       -3321.0837402       -3630.9970703       -3864.7482910
       -4012.4479980       -4085.7941895       -4120.3178711       -4138.3813477
       -4080.3776855       -3801.3098145       -3272.6342773       -2714.2668457
       -2347.0314941       -2148.9865723       -1994.4516602       -1916.9084473
       -1982.3748779       -2158.3996582       -2381.8298340       -2611.1347656
       -2834.0280762       -3051.2229004       -3262.4855957       -3463.8242188
       -3647.1457520       -3801.5815430       -3916.0300293       -3984.8391113
       -4014.9460449       -4022.8447266       -4022.1066895       -4018.5319824
       -4013.8461914       -4009.5556641       -4006.6184082       -4004.5634766
       -4003.5505371       -4005.0068359       -4011.9484863       -4028.4897461
       -4058.8920898       -4105.8413086       -4162.8569336       -4210.9960938
      -13315.9980469      -13274.7001953      -13239.5751953      -13205.9228516
      -13180.2968750      -13178.8339844      -13223.0507813      -13313.4160156
      -13436.0820313      -13618.0478516      -13854.9326172      -14098.1347656
      -14295.8085938      -14407.7392578      -14425.7802734      -14377.7412109
      -14298.1064453      -14202.9843750      -14098.3281250      -13992.0097656
      -13883.5996094      -13748.3066406      -13534.6083984      -13185.8398438
      -12678.7392578      -12045.2626953      -11340.7314453      -10598.6621094
       -9830.2304688       -9053.4462891       -8308.3437500       -7640.0908203
       -7073.8740234       -6604.4145508       -6213.4677734       -5879.1147461
       -5580.2631836       -5299.8535156       -5028.6098633       -4767.2382813
       -4517.5385742       -4280.6113281       -4057.2944336       -3849.4987793
       -3657.7395020       -3477.5478516       -3301.4528809       -3122.3310547
       -2939.5815430       -2762.3498535       -2593.2607422       -2431.6335449
       -2277.9775391       -2130.9296875       -1989.2489014       -1853.4489746
       -1723.7666016       -1609.7072754       -1512.2818604       -1389.8406982
       -1265.6333008       -1158.3911133       -1076.4437256       -1026.6914063
       -1005.4241333        -995.0613403        -983.3054810        -969.6316528
        -956.7409058        -946.3849487        -938.9264526        -934.6277466
        -932.6237183        -931.7672729        -943.3688354        -981.7814331
       -1020.4783325       -1047.3529053       -1081.8707275       -1112.0218506
       -1121.9212646       -1131.5318604       -1149.5024414       -1177.3580322
       -1199.6556396       -1217.3687744       -1243.1958008       -1286.1939697
       -1326.1241455       -1373.3477783       -1423.9183350       -1461.1573486
       -1485.5742188       -1503.1402588       -1521.4147949       -1538.6691895
       -1559.4215088       -1584.8819580       -1612.3674316       -1641.1798096
       -1666.0722656       -1681.1428223       -1698.2373047       -1724.8519287
       -1753.1790771       -1773.4370117       -1785.0319824       -1795.9398193
       -1800.3375244       -1807.2745361       -1817.6815186       -1824.5050049
       -1833.4095459       -1842.5408936       -1830.2008057       -1834.4744873
       -1818.3009033       -1815.2989502       -1819.1346436       -1820.0151367
       -1837.7479248       -1891.6695557       -1989.9941406       -2158.1098633
       -2453.2006836       -2887.6542969       -3361.2856445       -3768.9987793
       -4102.1982422       -4338.0590820       -4442.0385742       -4467.1372070
       -4498.1694336       -4534.1865234       -4535.6069336       -4491.3593750
       -4425.0039063       -4403.6127930       -4400.8671875       -3989.7568359
       -2939.5800781       -1857.5740967        -900.6774292        -183.7146759
        -201.2560272        -360.9996643        -444.6277771        -514.8005981
        -559.7794800        -587.3377075        -603.2883911        -610.3162231
        -610.8164063        -607.5646362        -604.1132813        -604.5888672
        -614.4218750        -647.3657227        -742.1165161        -969.7379761
       -1370.3588867       -1862.6673584       -2305.8688965       -2668.1589355
       -3045.2507324       -3410.6975098       -3739.7629395       -4018.5173340
       -4237.9155273       -4411.7319336       -4581.2548828       -4806.9135742
       -5090.1054688       -5253.9853516       -5037.2026367       -4429.6787109
       -3660.6437988       -2942.5642090       -2404.6342773       -2106.3308105
       -2035.3717041       -2126.9892578       -2306.0297852       -2522.6428223
       -2751.6228027       -2982.7983398       -3211.9030762       -3433.0324707
       -3636.8640137       -3811.1193848       -3942.6003418       -4023.0732422
       -4056.5209961       -4057.5187988       -4041.5231934       -4021.5754395
       -4008.6389160       -4003.5036621       -3999.9733887       -3994.1835938
       -3986.5339355       -3980.0190430       -3978.6911621       -3987.5903320
       -4011.9257813       -4055.0695801       -4108.6835938       -4148.7543945
      -13422.2500000      -13401.5605469      -13383.8710938      -13354.2548828
      -13328.6708984      -13322.1953125      -13347.8808594      -13410.6845703
      -13506.6103516      -13625.5068359      -13762.0566406      -13899.6982422
      -13997.1425781      -14031.7705078      -14017.1025391      -13992.7978516
      -13990.5996094      -14007.5302734      -14024.6669922      -14037.5185547
      -14043.4130859      -14013.8818359      -13886.0341797      -13588.8183594
      -13096.5751953      -12446.2402344      -11697.4003906      -10889.4892578
      -10042.5244141       -9185.7978516       -8370.2070313       -7653.2089844
       -7062.1782227       -6583.3510742       -6185.5444336       -5843.7841797
       -5538.3759766       -5253.3740234       -4978.8559570       -4713.8046875
       -4462.2705078       -4225.0507813       -4002.2736816       -3794.0593262
       -3603.2414551       -3431.4326172       -3269.5673828       -3105.8420410
       -2937.6154785       -2766.0334473       -2598.1296387       -2436.5903320
       -2280.7902832       -2129.0886230       -1980.3109131       -1838.0706787
       -1707.5562744       -1591.1578369       -1493.9746094       -1406.7481689
       -1294.4356689       -1187.6352539       -1111.1108398       -1071.5135498
       -1055.3511963       -1045.9866943       -1037.9366455       -1029.5118408
       -1020.7229614       -1013.6331177       -1008.8010864       -1003.9500122
       -1006.7919922       -1033.6505127       -1062.0102539       -1083.7080078
       -1120.5117188       -1153.7437744       -1162.2950439       -1171.8221436
       -1189.2786865       -1196.9532471       -1216.6035156       -1238.6959229
       -1249.4335938       -1259.9278564       -1286.9127197       -1316.8275146
       -1368.7091064       -1427.7781982       -1482.3117676       -1530.7712402
       -1568.5694580       -1603.1420898       -1632.8187256       -1657.1373291
       -1678.4621582       -1702.6573486       -1730.4588623       -1758.5122070
       -1779.9276123       -1791.3139648       -1792.9427490       -1796.5499268
       -1803.1811523       -1802.5031738       -1801.7576904       -1804.6352539
       -1810.9781494       -1818.9530029       -1823.8446045       -1836.5086670
       -1855.1497803       -1841.0445557       -1838.4442139       -1824.7691650
       -1826.2557373       -1836.0395508       -1838.8687744       -1840.4351807
       -1855.5107422       -1898.0948486       -1972.1562500       -2090.1118164
       -2303.5339355       -2643.4941406       -3069.0554199       -3525.7243652
       -3910.0324707       -4159.5659180       -4262.3603516       -4305.5708008
       -4382.3950195       -4469.3364258       -4499.8046875       -4460.4140625
       -4375.4609375       -4271.8984375       -4190.7871094       -4167.6665039
       -3953.0334473       -3157.2155762       -2159.2543945       -1239.1422119
        -393.1430664        -353.1358948        -428.3865662        -443.6689453
        -511.3872070        -554.3805542        -571.4902344        -576.0169067
        -571.6798706        -562.5629883        -553.7622070        -551.3476563
        -563.1059570        -604.3378906        -715.9575195        -970.8549805
       -1393.8958740       -1879.5378418       -2314.4028320       -2701.0642090
       -3065.5734863       -3408.7658691       -3722.7766113       -4010.7253418
       -4271.9536133       -4508.3666992       -4743.5810547       -5028.0810547
       -5414.7861328       -5838.3891602       -5994.2163086       -5566.9843750
       -4638.9829102       -3594.8469238       -2778.3127441       -2311.6218262
       -2129.4428711       -2128.6904297       -2244.7253418       -2431.7968750
       -2657.4602051       -2902.6760254       -3152.9682617       -3396.8063965
       -3622.8786621       -3817.4016113       -3966.4475098       -4062.0297852
       -4105.4042969       -4106.2260742       -4080.0839844       -4046.7622070
       -4022.5476074       -4010.3371582       -3999.7324219       -3982.6062012
       -3960.9611816       -3940.7014160       -3927.2390137       -3925.6689453
       -3941.3479004       -3977.9536133       -4025.6430664       -4055.2370605
      -13515.0322266      -13511.7304688      -13503.7783203      -13478.1152344
      -13451.3642578      -13436.9814453      -13447.8193359      -13489.6279297
      -13539.8427734      -13600.4531250      -13656.8613281      -13684.5634766
      -13675.0371094      -13621.5166016      -13554.2167969      -13538.1630859
      -13619.5722656      -13773.4912109      -13936.7900391      -14088.8457031
      -14235.1425781      -14342.0898438      -14324.6337891      -14084.8271484
      -13586.4785156      -12885.3408203      -12061.6386719      -11165.1289063
      -10223.8388672       -9275.0546875       -8384.0781250       -7625.5249023
       -7030.3159180       -6563.0830078       -6174.2065430       -5832.1831055
       -5521.5522461       -5230.6977539       -4950.4223633       -4678.6826172
       -4421.5878906       -4182.4511719       -3958.7438965       -3749.7065430
       -3556.0139160       -3381.0839844       -3224.7895508       -3075.4365234
       -2922.0690918       -2764.4975586       -2602.4565430       -2443.6486816
       -2289.2734375       -2136.1391602       -1984.2729492       -1836.2696533
       -1697.2242432       -1582.7657471       -1498.7473145       -1408.8773193
       -1320.9815674       -1224.7681885       -1162.6801758       -1132.8057861
       -1115.7164307       -1112.7016602       -1125.9205322       -1123.3441162
       -1113.5444336       -1106.7475586       -1101.0494385       -1104.0963135
       -1121.1958008       -1131.1156006       -1152.4555664       -1179.7147217
       -1191.3540039       -1198.5660400       -1213.3565674       -1225.7259521
       -1215.8231201       -1218.5814209       -1222.1348877       -1237.4490967
       -1264.7294922       -1300.0142822       -1337.6352539       -1376.6282959
       -1419.1634521       -1469.1408691       -1518.3092041       -1563.4324951
       -1606.5156250       -1647.4210205       -1683.4318848       -1712.9893799
       -1743.1114502       -1771.0751953       -1793.5820313       -1811.3250732
       -1822.1517334       -1821.1392822       -1816.5738525       -1810.8533936
       -1805.4365234       -1803.7425537       -1805.7609863       -1810.7142334
       -1817.0406494       -1822.2863770       -1833.2086182       -1845.8624268
       -1845.1013184       -1852.8463135       -1834.8601074       -1834.4144287
       -1849.2542725       -1862.6329346       -1873.0311279       -1883.2087402
       -1903.5892334       -1945.8240967       -2016.9434814       -2123.5817871
       -2273.2124023       -2486.9455566       -2769.7426758       -3064.3461914
       -3342.7277832       -3574.5048828       -3741.1960449       -3918.7263184
       -4157.8378906       -4367.7084961       -4442.9711914       -4403.1479492
       -4307.6376953       -4191.1708984       -4074.5307617       -3979.0881348
       -3970.3759766       -3951.1345215       -3339.0690918       -2305.3356934
       -1695.6102295       -1080.4952393        -712.3123169        -539.5886841
        -479.8354492        -519.9492188        -550.4724731        -555.7695313
        -550.8357544        -541.2084961        -533.6643677        -536.3630981
        -560.0117188        -623.2666016        -764.2392578       -1039.8588867
       -1465.9188232       -1940.0781250       -2340.0593262       -2674.7307129
       -2995.8483887       -3310.9492188       -3576.1767578       -3832.5168457
       -4093.9248047       -4342.5444336       -4564.4633789       -4776.4062500
       -5032.7036133       -5337.4545898       -5535.2109375       -5339.7099609
       -4623.8217773       -3655.5546875       -2843.0021973       -2354.1770020
       -2132.9375000       -2091.7788086       -2172.2624512       -2334.3937988
       -2551.0847168       -2803.5571289       -3074.2614746       -3343.1401367
       -3592.7199707       -3807.8579102       -3975.6669922       -4088.9003906
       -4147.9604492       -4159.4780273       -4136.1645508       -4098.2724609
       -4064.6560059       -4037.4599609       -4007.1870117       -3968.1831055
       -3924.4499512       -3884.2182617       -3854.0197754       -3838.7441406
       -3843.0852051       -3870.0930176       -3908.4196777       -3927.7746582
      -13596.2880859      -13602.6132813      -13602.6992188      -13578.2871094
      -13549.4921875      -13527.5722656      -13514.6777344      -13517.4892578
      -13534.0712891      -13538.4990234      -13515.8173828      -13462.2949219
      -13357.2802734      -13206.2841797      -13063.7880859      -13026.7353516
      -13175.0351563      -13480.1787109      -13824.3740234      -14139.8798828
      -14438.7402344      -14701.3554688      -14817.9277344      -14645.8349609
      -14132.5800781      -13363.3203125      -12453.5634766      -11463.1806641
      -10423.3945313       -9377.4667969       -8402.9169922       -7605.5605469
       -7023.3344727       -6583.7817383       -6208.9272461       -5865.7172852
       -5545.0263672       -5242.9028320       -4951.8886719       -4669.7656250
       -4402.1660156       -4155.2636719       -3928.0876465       -3716.3276367
       -3519.7751465       -3340.6159668       -3182.1523438       -3039.4277344
       -2899.6992188       -2755.2768555       -2605.8884277       -2449.5600586
       -2295.3059082       -2143.5046387       -1991.0560303       -1840.9451904
       -1702.2124023       -1584.7634277       -1491.1843262       -1412.3529053
       -1320.8979492       -1254.3886719       -1212.2728271       -1188.8160400
       -1191.4609375       -1224.9456787       -1236.7379150       -1244.3315430
       -1239.9356689       -1229.0794678       -1220.0727539       -1209.1219482
       -1203.1253662       -1210.2586670       -1205.3541260       -1206.1221924
       -1221.5633545       -1241.1441650       -1257.8242188       -1263.2636719
       -1251.8775635       -1227.7794189       -1233.0421143       -1257.7193604
       -1293.7197266       -1350.6629639       -1409.6998291       -1446.8709717
       -1478.8386230       -1522.1881104       -1566.0006104       -1605.3973389
       -1640.3096924       -1675.1864014       -1721.2885742       -1759.9556885
       -1775.4758301       -1796.8630371       -1816.7922363       -1824.5567627
       -1830.2408447       -1842.3752441       -1836.6027832       -1829.3133545
       -1828.4621582       -1828.6243896       -1828.5115967       -1827.8499756
       -1833.1220703       -1839.8284912       -1829.3486328       -1830.0317383
       -1842.2255859       -1834.9278564       -1842.5128174       -1862.3480225
       -1884.1385498       -1906.1712646       -1926.3569336       -1946.6673584
       -1972.8245850       -2011.7799072       -2069.7038574       -2152.0085449
       -2257.4604492       -2373.9526367       -2495.0136719       -2641.8405762
       -2844.4172363       -3075.5668945       -3308.9125977       -3603.5229492
       -3941.8437500       -4204.4326172       -4317.1420898       -4287.0864258
       -4188.7094727       -4071.3935547       -3954.5502930       -3849.5341797
       -3763.3967285       -3728.7902832       -3720.7915039       -3408.7099609
       -2773.5134277       -2242.3703613       -1509.2462158        -790.2708130
        -504.9814453        -494.7296448        -528.6254883        -542.2717896
        -541.2625122        -536.4088745        -535.9833984        -550.0203247
        -591.8261719        -684.3917847        -869.7338867       -1185.6912842
       -1601.6525879       -2012.8295898       -2333.8437500       -2590.0456543
